rep,auc_ref,auc_cur,auc_drop,segment_auc_drop,ks,psi,wasserstein,jensen_shannon,mmd,c2st
287,0.8512916261266519,0.8606280590774948,-0.009336432950842966,0.01791071800474686,0.027967527508735657,0.00963344313868982,0.32786540258207075,0.060527948275333,5.173683166503906e-05,-0.008830224609374993
288,0.853559560257608,0.8476482359040342,0.005911324353573888,-0.007037430641931297,0.029781430959701538,0.00747143179609802,0.3527499999999863,0.059613121337254854,5.5670738220214844e-05,-0.00019140624999997025
289,0.8628369105202084,0.8567549405062834,0.006081970013924964,0.010375113130047353,0.03059285879135132,0.013967204642305948,0.4945499999999856,0.06070967836475574,2.8908252716064453e-05,0.006855371093750007
290,0.85859268452256,0.8468583980756312,0.011734286446928754,0.0681832314087003,0.03564101457595825,0.010860805991656956,0.5881999999999565,0.06327841837725529,-0.00030678510665893555,0.006396972656249944
291,0.849763178812509,0.8554358731837072,-0.005672694371198217,-0.0011952737341338615,0.03022417426109314,0.013526711079503106,0.5700999999999607,0.0746153167249903,-0.00026410818099975586,-0.010607666015625017
292,0.8614217605455923,0.8549794650340153,0.006442295511576934,-0.020066045634655194,0.03158402442932129,0.012855832587977045,0.25319999999998416,0.06639848907679756,-8.26716423034668e-05,0.0033445800781248813
293,0.8612692501781619,0.8525936893925352,0.008675560785626701,0.09104714109419998,0.03733989596366882,0.014037123929251211,0.5017120870760117,0.061880860406263005,0.0002471804618835449,0.0030915527343750027
294,0.8612862738013737,0.8491718327113433,0.012114441090030348,0.10778772630586508,0.027208998799324036,0.007882818897822918,0.4200499999999938,0.04876182529270212,-0.00014495849609375,-0.0032820312499999282
295,0.8440313424049761,0.8494035324675324,-0.005372190062556292,0.029654037267080824,0.027971506118774414,0.012716440824959627,0.4971616598816909,0.060341032555011886,-3.522634506225586e-05,-0.009687353515624997
296,0.8510908776650602,0.8510057234112791,8.515425378108343e-05,-0.024335345948288345,0.027665317058563232,0.010157440711886947,0.5659758628882103,0.06232790585598884,-0.0003311634063720703,-0.0012954589843749975
297,0.8576438640515813,0.8554875411254276,0.002156322926153753,-0.032995949074074105,0.03777235746383667,0.011212348571477255,0.28880594262710957,0.05518552599048289,-0.00017005205154418945,-0.018013525390625007
298,0.8682655055559723,0.8528119260426034,0.015453579513368898,0.07039025789025799,0.03381466865539551,0.006625094656711108,0.42829999999998236,0.05605083452947032,-7.355213165283203e-05,-0.006172753906249995
299,0.8649624490805996,0.8535171453733499,0.011445303707249721,-0.0021807803314563,0.02707672119140625,0.0073974387220509885,0.5682796667323952,0.057136515958099765,0.0004316568374633789,0.006983203125000115
